Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-08-11,26.8422,26.9268,25.8253,25.8651,425754656.73898
2015-08-12,25.6458,26.3018,24.9828,26.2619,446195171.08658
2015-08-13,26.4443,26.5261,26.1024,26.239,212974059.02146
2015-08-14,26.0536,26.5061,25.9857,26.4244,188374123.12862
2015-08-17,26.4443,26.8142,26.3217,26.6986,179401565.13131
2015-08-18,26.5341,26.7684,26.4363,26.5511,151651932.20342
2015-08-19,26.4583,26.555,26.1332,26.21,211880565.77571
2015-08-20,26.0017,26.0585,25.4394,25.6707,300584178.00769
2015-08-21,25.1663,25.4982,24.0776,24.1065,562870880.74733
2015-08-24,21.619,24.8024,20.965,23.5023,711574810.25578
2015-08-25,25.3218,25.3218,23.5851,23.6409,454602553.41943
2015-08-26,24.3976,25.0397,23.938,24.9967,424645768.67855
2015-08-27,25.576,25.8033,25.0725,25.7305,371293968.13276
2015-08-28,25.564,25.8203,25.4194,25.8153,233284726.51275
2015-08-31,25.5292,26.1004,25.5222,25.6956,246733046.02569
2015-09-01,25.1045,25.4942,24.4634,24.5481,337198427.69021
2015-09-02,25.1243,25.6009,24.8681,25.6009,271567291.43938
2015-09-03,25.6358,25.7006,25.0765,25.1543,233589699.91813
2015-09-04,24.8382,25.1722,24.7336,24.8981,219383150.6752
2015-09-08,25.4434,25.6537,25.1443,25.5939,240653043.11058
2015-09-09,25.9299,25.9887,25.0147,25.1045,373026342.17572
2015-09-10,25.1343,25.8133,25.0427,25.6557,275899256.67937
2015-09-11,25.4723,26.0286,25.4654,26.0286,219028167.19224
2015-09-14,26.5699,26.6387,26.1762,26.2768,256097891.94646
2015-09-15,26.4214,26.5569,26.0744,26.5011,190180207.31963
2015-09-16,26.4942,26.5599,26.3068,26.5281,163116430.03658
2015-09-17,26.3616,26.5481,25.9199,25.9648,281325484.50462
2015-09-18,25.571,26.0486,25.4912,25.8551,325962544.05878
2015-09-21,25.9099,26.2888,25.907,26.2549,220373080.99244
2015-09-22,25.8372,26.0236,25.6438,25.8431,220918077.29268
2015-09-23,25.9,26.1432,25.8173,26.0536,156900047.39911
2015-09-24,25.8053,26.3217,25.6079,26.208,220033308.76598
2015-09-25,26.5361,26.5949,25.9887,26.1412,246393839.51955
2015-09-28,25.9469,26.1104,25.6258,25.6258,228561100.25568
2015-09-29,25.7076,25.8701,24.581,24.8572,321926021.24103
2015-09-30,25.1094,25.4194,24.7854,25.1393,291682708.18515
2015-10-01,24.8592,24.9798,24.4514,24.9699,280520112.41762
2015-10-02,24.614,25.2988,24.5112,25.1563,254589735.73613
2015-10-05,25.0367,25.3836,24.8592,25.246,228424724.54552
2015-10-06,25.2141,25.4624,25.0127,25.3686,214383475.97176
2015-10-07,25.4624,25.4684,24.9299,25.246,205206679.89902
2015-10-08,25.1144,25.1144,24.6618,24.9499,271965285.7155
2015-10-09,25.0665,25.586,24.9499,25.551,231393961.81353
2015-10-12,25.6907,25.6956,25.3966,25.4334,133656399.8959
2015-10-13,25.256,25.6278,25.2261,25.4723,145019482.33108
2015-10-14,25.3636,25.4134,24.9649,25.1193,195100678.169
2015-10-15,25.2839,25.5461,25.1822,25.4892,165310410.7972
2015-10-16,25.4703,25.5222,25.1921,25.3058,172152163.14551
2015-10-19,25.252,25.4654,25.0945,25.4604,130582806.28668
2015-10-20,25.3756,26.0216,25.256,25.9329,214869945.29507
2015-10-21,25.9837,26.3416,25.9169,25.9299,185729926.28857
2015-10-22,26.0536,26.3217,26.0057,26.3217,182777252.38876
2015-10-23,26.5969,27.1741,26.5111,27.1382,260501234.23969
2015-10-26,26.905,26.9168,26.1902,26.2718,291071464.43047
2015-10-27,26.2968,26.5599,25.9818,26.1044,306651893.55768
2015-10-28,26.6487,27.1911,26.4483,27.1841,375398043.37328
2015-10-29,27.0495,27.5011,26.9488,27.4662,224784759.636
2015-10-30,27.5689,27.6248,27.2249,27.2349,216613892.53141
2015-11-02,27.3197,27.6576,27.2629,27.6148,141277960.59346
2015-11-03,27.526,28.1431,27.5031,27.9378,199736711.06004
2015-11-04,28.0605,28.2139,27.7194,27.8012,196817655.39119
2015-11-05,27.8909,28.0803,27.5011,27.6776,172816555.52189
2015-11-06,27.7214,27.8809,27.6048,27.7114,144370788.6936
2015-11-09,27.6876,27.8809,27.4742,27.5918,147993721.81049
2015-11-10,26.7584,27.0226,26.5649,26.7255,258346632.22742
2015-11-11,26.6357,26.865,26.3716,26.5769,197569878.85651
2015-11-12,26.6129,26.7384,26.4683,26.4862,142113174.4274
2015-11-13,26.3686,26.4483,25.6956,25.7076,200167431.8555
2015-11-16,25.4892,26.1462,25.4036,26.1313,166499021.28864
2015-11-17,26.2988,26.3317,25.9369,26.0236,120666111.2266
2015-11-18,26.4961,26.882,26.4314,26.8382,203934628.66943
2015-11-19,26.9188,27.4064,26.7235,27.1881,189171756.68323
2015-11-20,27.2867,27.4443,27.204,27.3097,149809667.9912
2015-11-23,27.3027,27.4044,26.8451,26.9438,141925298.10705
2015-11-24,26.8451,27.3197,26.8102,27.21,186986606.77669
2015-11-25,27.2897,27.2927,26.9857,27.0126,93451578.505542
2015-11-27,27.0754,27.1023,26.909,26.9578,57003440.959819
2015-11-30,27.0026,27.3297,26.9438,27.0774,171189882.91048
2015-12-01,27.1811,27.1941,26.7484,26.8451,152279896.80517
2015-12-02,26.7933,27.0296,26.5699,26.6168,145798822.25587
2015-12-03,26.6717,26.7315,26.1412,26.3686,181594947.07096
2015-12-04,26.3885,27.2967,26.3466,27.2449,252443734.87945
2015-12-07,27.2329,27.4323,26.9578,27.0724,140185015.01314
2015-12-08,26.89,27.1462,26.7484,27.0595,149907521.55788
2015-12-09,26.9188,26.9288,26.3387,26.4613,202565722.91117
2015-12-10,26.5599,26.7684,26.4343,26.5899,127638603.14591
2015-12-11,26.3666,26.4085,25.8253,25.907,204858724.78892
2015-12-14,25.6737,25.7853,25.1323,25.7405,283929423.92432
2015-12-15,25.6209,25.8133,25.256,25.2888,232983809.44244
2015-12-16,25.4214,25.6338,24.8981,25.4802,245721589.2478
2015-12-17,25.6378,25.6907,24.9399,24.9399,195625112.94291
2015-12-18,24.923,25.0645,24.2181,24.2709,421431932.6006
2015-12-21,24.5511,24.573,24.1613,24.5631,207936894.31323
2015-12-22,24.581,24.6568,24.3607,24.5432,143248859.97734
2015-12-23,24.5511,24.908,24.5362,24.8592,142689054.64374
2015-12-24,24.9449,24.9449,24.7096,24.7296,59407762.353378
2015-12-28,24.6239,24.6498,24.3009,24.4435,116678292.51504
2015-12-29,24.4793,25.0427,24.4534,24.8841,135147399.93537
2015-12-30,24.8522,24.8781,24.5312,24.5611,97201013.306284
2015-12-31,24.4913,24.4963,23.9888,24.0945,169657153.97601
2016-01-04,23.4843,24.1204,23.3478,24.1154,274519649.37837
2016-01-05,24.2022,24.2271,23.4395,23.5073,230366206.47272
2016-01-06,23.0158,23.4305,22.8563,23.0477,293821478.05285
2016-01-07,22.5851,22.9161,22.0707,22.0747,334776317.20111
2016-01-08,22.5562,22.6838,22.1455,22.1903,303978906.16734
2016-01-11,22.6509,22.6719,22.276,22.5512,217325515.53322
2016-01-12,23.0138,23.0457,22.623,22.8773,205232400.11261
2016-01-13,22.96,23.1574,22.2681,22.288,267675252.9897
2016-01-14,22.4196,22.9978,21.9122,22.7785,269418729.79549
2016-01-15,22.0189,22.3618,21.8254,22.2292,342192961.76129
2016-01-19,22.5223,22.5791,21.8583,22.1225,231955278.74381
2016-01-20,21.7656,22.4724,21.3827,22.1525,304268358.3737
2016-01-21,22.2133,22.4016,21.7288,22.0417,203360251.02231
2016-01-22,22.5742,23.2202,22.5144,23.2112,280941865.94417
2016-01-25,23.2342,23.2362,22.7077,22.7595,216858470.2773
2016-01-26,22.8703,23.0876,22.4456,22.8842,264790236.83292
2016-01-27,21.9819,22.1155,21.3639,21.3827,572862367.24356
2016-01-28,21.4655,21.631,21.1455,21.5323,240706242.88783
2016-01-29,21.6928,22.276,21.5912,22.276,269226599.53919
2016-02-01,22.0787,22.1355,21.8344,22.0707,168028426.11471
2016-02-02,21.8394,21.9819,21.5752,21.622,154400424.19862
2016-02-03,21.7426,22.1634,21.5303,22.0527,194212265.56088
2016-02-04,22.0587,22.3966,21.9042,22.2272,197424172.77326
2016-02-05,22.2093,22.301,21.5572,21.633,187558009.37687
2016-02-08,21.4316,22.0239,21.4107,21.8643,229098302.85576
2016-02-09,21.6958,22.0777,21.613,21.8593,182388639.64128
2016-02-10,22.0727,22.1714,21.653,21.6918,178835912.01496
2016-02-11,21.5792,21.7965,21.3071,21.5592,199709145.23405
2016-02-12,21.6728,21.7456,21.4037,21.627,170776971.27156
2016-02-16,21.8663,22.285,21.7706,22.2362,197619042.3597
2016-02-17,22.2442,22.6001,22.1255,22.5801,184245016.77002
2016-02-18,22.7447,22.7566,22.1125,22.1505,161040373.87742
2016-02-19,22.0907,22.2651,22.0467,22.1006,141631395.36689
2016-02-22,22.1624,22.297,22.0727,22.292,143881745.54344
2016-02-23,22.1833,22.2043,21.7566,21.7896,129161808.1186
2016-02-24,21.625,22.1783,21.4745,22.1145,151407787.77522
2016-02-25,22.1025,22.2651,21.9191,22.2651,107336522.7675
2016-02-26,22.3658,22.5562,22.2232,22.299,119437031.67123
2016-02-29,22.287,22.604,22.2392,22.2481,130966974.51866
2016-03-01,22.4694,23.1882,22.4166,23.1324,212758993.01896
2016-03-02,23.1274,23.2152,22.9271,23.1832,140680436.55961
2016-03-03,23.1434,23.4076,23.1135,23.3597,151135503.77632
2016-03-04,23.5551,23.8722,23.3288,23.7077,190219252.05225
2016-03-07,23.5611,23.6618,23.2322,23.4425,141555964.98774
2016-03-08,23.1912,23.4186,23.1016,23.2481,132227025.25549
2016-03-09,23.3149,23.3787,23.0716,23.27,105236762.52568
2016-03-10,23.3378,23.5253,23.0457,23.282,145640087.55341
2016-03-11,23.5253,23.5343,23.3597,23.5303,110097848.79019
2016-03-14,23.4515,23.6818,23.4205,23.5901,108973140.62179
2016-03-15,23.923,24.2022,23.8962,24.0686,174122503.83042
2016-03-16,24.0756,24.4614,24.0706,24.3807,166455641.37299
2016-03-17,24.2829,24.5013,24.1513,24.3417,149582186.23316
2016-03-18,24.4694,24.5082,24.2061,24.3707,192102578.13109
2016-03-21,24.3737,24.7754,24.1932,24.3677,154284130.5568
2016-03-22,24.2201,24.6916,24.2111,24.5551,140993645.00725
2016-03-23,24.5033,24.6398,24.3657,24.4195,111699766.12233
2016-03-24,24.2739,24.4464,24.1374,24.3149,113566091.50308
2016-03-28,24.3876,24.4315,24.1753,24.2061,79880071.386666
2016-03-29,24.1374,24.8073,24.1374,24.7824,128695192.16818
2016-03-30,25.0027,25.4094,24.9897,25.2121,192693023.63958
2016-03-31,25.249,25.2918,25.0525,25.0795,104080290.76615
2016-04-01,25.0297,25.3118,24.8961,25.3088,109140471.46459
2016-04-04,25.4094,25.8133,25.3756,25.568,151192130.97616
2016-04-05,25.2021,25.4783,25.1792,25.2719,107726937.99622
2016-04-06,25.3656,25.5371,25.1323,25.5321,109305308.72457
2016-04-07,25.3018,25.4094,24.8811,24.9749,128194775.43165
2016-04-08,25.0595,25.262,24.8881,25.0047,100076906.72137
2016-04-11,25.0745,25.4524,25.0397,25.0865,115090311.56258
2016-04-12,25.1623,25.4294,25.0047,25.4134,113626226.36951
2016-04-13,25.4942,25.8501,25.4942,25.7773,138760206.2573
2016-04-14,25.6857,25.8631,25.6179,25.7903,105307830.63945
2016-04-15,25.7933,25.8401,25.252,25.2819,191304046.84654
2016-04-18,25.0545,25.0695,24.608,24.7366,255872259.81301
2016-04-19,24.8293,24.8552,24.4415,24.601,133808754.19596
2016-04-20,24.5412,24.8741,24.4035,24.6538,114769351.5429
2016-04-21,24.605,24.605,24.2829,24.3807,127213327.91007
2016-04-22,24.1633,24.5033,24.0776,24.3179,142186349.94965
2016-04-25,24.1613,24.3109,24.0506,24.1803,115814001.25846
2016-04-26,23.911,24.2321,23.911,24.0118,171594597.62304
2016-04-27,22.0907,22.7157,22.0189,22.5074,472961244.06914
2016-04-28,22.4614,22.5233,21.6868,21.8214,343763413.40821
2016-04-29,21.627,21.7965,21.2891,21.5692,291336820.36155
2016-05-02,21.621,21.648,21.2641,21.5453,205820804.41393
2016-05-03,21.6758,22.0328,21.5552,21.9022,243279092.76615
2016-05-04,21.9072,22.0677,21.5872,21.6728,166635967.73437
2016-05-05,21.7616,21.7786,21.4585,21.5842,149604073.79187
2016-05-06,21.615,21.633,21.2661,21.4665,184851166.03265
2016-05-09,21.5293,21.7078,21.4366,21.4825,133785540.60486
2016-05-10,21.6051,21.662,21.3259,21.627,140888059.92952
2016-05-11,21.64,21.662,21.4067,21.4187,105106480.34558
2016-05-12,21.4665,21.4795,20.7138,20.9132,322325909.27596
2016-05-13,20.8364,21.2233,20.8364,20.954,183266848.21959
2016-05-16,21.3907,21.8533,21.2193,21.7347,257951861.75467
2016-05-17,21.8892,21.9251,21.5313,21.643,189664451.93922
2016-05-18,21.8005,22.0447,21.7367,21.8922,177620568.22922
2016-05-19,21.9112,21.9112,21.662,21.8085,127818881.36089
2016-05-20,21.9112,22.0936,21.8843,22.0467,130076012.15688
2016-05-23,22.1943,22.5004,22.1495,22.3239,156465279.29605
2016-05-24,22.5084,22.7107,22.4196,22.6649,128041816.29231
2016-05-25,22.8443,23.0896,22.7147,23.0577,148918930.31267
2016-05-26,23.0756,23.3219,22.8363,23.2461,235596183.51139
2016-05-27,23.0218,23.26,22.9759,23.2322,149056057.30744
2016-05-31,23.0577,23.2441,22.8773,23.1184,168456281.19571
2016-06-01,22.9231,23.0457,22.7655,22.7955,121129540.48649
2016-06-02,22.5961,22.6509,22.3708,22.625,166881217.5239
2016-06-03,22.6399,22.7516,22.5622,22.6699,109506155.48723
2016-06-06,22.6868,23.5871,22.5841,22.8353,98429263.33913
2016-06-07,22.9779,23.1214,22.9101,22.9261,89438900.197476
2016-06-08,22.9231,23.0497,22.8463,22.9051,82594159.762576
2016-06-09,22.8045,23.1484,22.7955,23.0696,110873931.81095
2016-06-10,22.8115,22.9998,22.7995,22.8822,112283652.68547
2016-06-13,22.8473,22.948,22.4794,22.5352,153674366.30119
2016-06-14,22.5303,22.7995,22.3976,22.5642,133264674.68361
2016-06-15,22.6469,22.7835,22.4634,22.4894,112353805.01439
2016-06-16,22.3279,22.631,22.2402,22.5841,131788909.97385
2016-06-17,22.3678,22.3758,22.0637,22.0707,235903005.53832
2016-06-20,22.2242,22.3558,22.0019,22.0189,144508677.00347
2016-06-21,21.9809,22.305,21.9191,22.2033,137920024.31567
2016-06-22,22.282,22.4316,22.0757,22.1245,113070655.91391
2016-06-23,22.2103,22.291,22.0527,22.2471,131998034.90992
2016-06-24,21.5084,21.9141,21.4506,21.622,273373010.52009
2016-06-27,21.5293,21.5393,21.1834,21.31,191362999.11677
2016-06-28,21.5064,21.6828,21.3329,21.667,166432713.65119
2016-06-29,21.7546,21.8892,21.6758,21.8563,138576483.5679
2016-06-30,21.8653,22.1724,21.8324,22.1335,145978132.52738
2016-07-01,22.1075,22.3319,22.0707,22.1983,107702130.55832
2016-07-05,22.0847,22.0867,21.8693,22.0049,117191116.98272
2016-07-06,21.9012,22.1465,21.8484,22.1165,126657261.94766
2016-07-07,22.1554,22.3398,22.1385,22.2103,102471511.56751
2016-07-08,22.3378,22.4316,22.2352,22.3828,114691808.74
2016-07-11,22.3976,22.608,22.3956,22.4526,97884673.27422
2016-07-12,22.4964,22.62,22.4844,22.5542,93755956.099093
2016-07-13,22.5522,22.613,22.4196,22.4266,94222406.546229
2016-07-14,22.5472,22.9161,22.5303,22.8673,151677837.98129
2016-07-15,22.9001,22.9899,22.8045,22.8673,127592668.46137
2016-07-18,22.8493,23.1812,22.8283,23.1115,154516765.98684
2016-07-19,23.0497,23.1514,22.9988,23.1214,95448509.048567
2016-07-20,23.1514,23.258,23.0886,23.1414,106513018.54178
2016-07-21,23.1115,23.3857,22.95,23.0198,130204502.88931
2016-07-22,22.9799,22.9899,22.7615,22.8413,111498930.39322
2016-07-25,22.7467,22.8822,22.4386,22.5352,164456919.38228
2016-07-26,22.4146,22.6828,22.3209,22.3798,174754744.43523
2016-07-27,24.1374,24.1593,23.7874,23.8323,388180895.24002
2016-07-28,23.8074,24.1823,23.8044,24.1563,160468187.89503
2016-07-29,24.1224,24.2061,24.0028,24.1274,107197282.34594
2016-08-01,24.1733,24.575,24.1733,24.5511,158820899.59256
2016-08-02,24.5511,24.5551,24.0806,24.1882,135765683.09645
2016-08-03,24.2689,24.5033,24.259,24.4913,118233951.1774
2016-08-04,24.575,24.6738,24.5062,24.6438,108419675.56858
2016-08-05,24.7416,25.0545,24.7196,25.0147,143864180.12809
2016-08-08,25.0247,25.2261,24.9429,25.2261,110022023.20926
2016-08-09,25.1941,25.3586,25.1443,25.3288,109490426.65682
2016-08-10,25.3058,25.3487,25.0825,25.1423,95774126.2304
2016-08-11,25.262,25.3556,25.1045,25.1243,100255730.51353
2016-08-12,25.0865,25.244,25.0865,25.1822,76881076.62796
2016-08-15,25.1722,25.4942,25.1593,25.4802,105178828.35142
2016-08-16,25.5152,25.6577,25.4214,25.4604,140838825.20976
2016-08-17,25.3946,25.4584,25.2191,25.4194,97666411.553746
2016-08-18,25.4264,25.5082,25.3786,25.3906,81172656.057191
2016-08-19,25.3188,25.5292,25.2241,25.4554,105406571.90557
2016-08-22,25.3417,25.3836,25.1045,25.259,105607998.43125
2016-08-23,25.2789,25.4454,25.2639,25.3387,81565924.96376
2016-08-24,25.2719,25.3138,25.0625,25.1463,96756955.955176
2016-08-25,24.9967,25.1124,24.8362,25.0347,98403214.125072
2016-08-26,25.0027,25.1293,24.7495,24.8881,115135214.10846
2016-08-29,24.8213,25.0067,24.7465,24.8662,100627474.96555
2016-08-30,24.6268,24.7954,24.5551,24.6718,95974361.132429
2016-08-31,24.593,24.8093,24.588,24.6996,114694087.67008
2016-09-01,24.7096,24.8622,24.583,24.8462,105386125.73
2016-09-02,25.0665,25.1423,24.8662,25.0745,110687322.34303
2016-09-06,25.1164,25.2091,25.0247,25.0665,99866068.575531
2016-09-07,25.0995,25.3158,24.92,25.2241,167030158.44408
2016-09-08,24.9629,24.9669,24.4963,24.5611,213354960.31889
2016-09-09,24.3537,24.608,24.0048,24.0048,189143212.88329
2016-09-12,23.8932,24.608,23.8652,24.5451,175773515.45528
2016-09-13,25.0247,25.3238,24.9599,25.1293,263107593.01651
2016-09-14,25.3088,26.3068,25.2819,26.0186,456885720.38983
2016-09-15,26.5061,26.9338,26.4144,26.895,380472865.5957
2016-09-16,26.7982,27.0296,26.5481,26.7514,302722284.85919
2016-09-19,26.8142,27.0425,26.3616,26.4363,199262856.09622
2016-09-20,26.3118,26.5669,26.1902,26.4343,145784205.80816
2016-09-21,26.5041,26.5361,26.1742,26.4284,142702661.01989
2016-09-22,26.6228,26.7554,26.5381,26.6756,126748576.62999
2016-09-23,26.6357,26.7185,25.9668,26.235,222116986.10067
2016-09-26,25.9887,26.3945,25.9668,26.2718,123002054.68707
2016-09-27,26.2988,26.3446,26.1512,26.3217,102661623.68677
2016-09-28,26.4643,26.6816,26.4015,26.5261,123923995.25166
2016-09-29,26.3387,26.4912,26.0256,26.1144,148841814.80917
2016-09-30,26.1782,26.3885,26.0256,26.3118,143287595.77051
2016-10-03,26.235,26.3118,26.1362,26.1931,89557286.202038
2016-10-04,26.3147,26.6129,26.216,26.2988,125890382.91566
2016-10-05,26.3965,26.4563,26.229,26.3118,85903571.480172
2016-10-06,26.4663,26.6198,26.3317,26.5141,120537197.207
2016-10-07,26.6129,26.6657,26.4184,26.5541,102935681.07845
2016-10-10,26.7753,27.1761,26.7015,27.0126,151886759.29818
2016-10-11,27.3994,27.6278,27.0475,27.0724,267545017.95296
2016-10-12,27.3197,27.4592,27.1761,27.3167,158776134.46456
2016-10-13,27.1861,27.3367,26.9308,27.2299,146416012.09223
2016-10-14,27.4393,27.5011,27.2669,27.3825,148033385.42511
2016-10-17,27.3167,27.4293,27.1841,27.3645,94536417.434036
2016-10-18,27.5031,27.5111,27.3396,27.3446,94681935.946888
2016-10-19,27.2967,27.4124,26.4912,27.2649,83900104.058901
2016-10-20,27.204,27.3247,27.0794,27.2499,101457324.48694
2016-10-21,27.1911,27.215,27.0674,27.1412,93892989.810185
2016-10-24,27.2599,27.4064,27.2349,27.3865,97598240.248998
2016-10-25,27.4523,27.549,27.3127,27.521,165623333.37553
2016-10-26,26.6129,26.9268,26.3765,26.9,276503966.56496
2016-10-27,26.8501,26.9658,26.5629,26.6487,120402004.09304
2016-10-28,26.5081,26.8202,26.4065,26.4713,149406161.95415
2016-10-31,26.4543,26.5929,26.3486,26.4264,113501236.28234
2016-11-01,26.4065,26.4843,25.7255,25.9528,188281486.4261
2016-11-02,25.9329,26.1532,25.893,25.9758,121716777.23736
2016-11-03,25.9668,26.0774,25.6308,25.6956,115115005.6558
2016-11-04,25.3926,25.7903,25.2958,25.4624,131803127.20758
2016-11-07,25.7505,25.8551,25.6079,25.8303,135018369.56193
2016-11-08,25.8053,26.1392,25.6657,25.9857,98183255.243634
2016-11-09,25.7056,26.0456,25.2819,25.9429,238256050.00189
2016-11-10,25.9937,25.9937,24.7634,25.2191,240756735.43255
2016-11-11,25.0595,25.4684,24.9269,25.3716,144119591.81934
2016-11-14,25.2021,25.2241,24.3467,24.7366,218733709.76531
2016-11-15,24.9329,25.1941,24.8402,25.0565,137904581.35457
2016-11-16,24.9629,25.7853,24.9399,25.7305,248502736.54578
2016-11-17,25.6937,25.8153,25.4604,25.7205,113266213.59278
2016-11-18,25.6707,25.8631,25.6557,25.7455,112321262.05324
2016-11-21,25.7605,26.203,25.7355,26.1412,116733048.02318
2016-11-22,26.1931,26.2988,26.0625,26.1592,95753826.500169
2016-11-23,26.0536,26.0904,25.8103,26.0256,105641935.6322
2016-11-25,26.0037,26.1742,25.9598,26.1562,47298242.046527
2016-11-28,26.0705,26.3118,26.0615,26.1044,107300434.02385
2016-11-29,25.9199,26.213,25.7475,26.0774,118266171.15638
2016-11-30,26.1124,26.249,25.7953,25.8571,140866483.31636
2016-12-01,25.8203,25.9568,25.5062,25.6159,149093526.24818
2016-12-02,25.5391,25.7535,25.4654,25.7076,101982607.84133
2016-12-05,25.7335,25.7405,25.3288,25.5252,138048165.98662
2016-12-06,25.6179,25.8173,25.5451,25.7205,107659738.64712
2016-12-07,25.561,26.0156,25.5371,25.9788,125278760.008
2016-12-08,25.9369,26.3018,25.8771,26.232,110630858.64038
2016-12-09,26.2748,26.8332,26.2748,26.6617,142598309.69391
2016-12-12,26.5081,26.9,26.3167,26.5111,110776169.52184
2016-12-13,26.6357,27.1223,26.6168,26.9468,179238290.62358
2016-12-14,26.909,27.1881,26.895,26.9468,138311646.21378
2016-12-15,26.9926,27.3167,26.9568,27.0973,185475994.09639
2016-12-16,27.2529,27.2599,27.0575,27.1352,165428507.92331
2016-12-19,27.0924,27.4592,27.0824,27.2947,112424479.93247
2016-12-20,27.3167,27.4842,27.3047,27.3645,80701906.536838
2016-12-21,27.3297,27.4642,27.3247,27.3895,92497640.639131
2016-12-22,27.2249,27.2629,27.0555,27.21,107545211.37674
2016-12-23,27.0425,27.2649,27.0425,27.2649,58884912.398807
2016-12-27,27.2649,27.559,27.2569,27.4343,74820439.356691
2016-12-28,27.4902,27.6118,27.1881,27.3197,82529745.883931
2016-12-29,27.2469,27.4024,27.2349,27.3167,63048834.630347
2016-12-30,27.2967,27.4193,27.0056,27.0973,130731443.28264
2017-01-03,27.0924,27.2199,26.8422,27.1761,118566653.90595
2017-01-04,27.1053,27.2629,27.0824,27.1462,87708543.288484
2017-01-05,27.1223,27.3426,27.0954,27.2867,92732044.4467
2017-01-06,27.3247,27.6476,27.2529,27.5858,132167526.32289
